Wavelength(nm),Flux
5496.123006565117,1254100.9052894553
5493.773954856589,1259633.5386005146
5491.423329136007,1260829.1960800022
5489.071129403374,1263741.5553242585
5486.717355658684,1264648.8215617773
5484.362007901941,1272791.263127596
5482.005086133145,1276331.0269607014
5479.646590352293,1275374.6628861723
5477.286520559388,1276060.6549607976
5474.9248767544295,1307115.1674060787
5472.561658937416,1288731.921994974
5470.196867108349,1292481.1090372507
5467.830501267228,1281336.2667583218
5465.462561414053,1278230.4801843131
5463.093047548824,1285957.6663804587
5460.721959671541,1297311.8588457992
5458.349297782204,1288974.6042083348
5455.975061880813,1291261.1088164242
5453.599251967369,1291143.691329655
5451.221868041868,1288717.200599899
5448.842910104317,1303029.6567543026
5446.46237815471,1307440.7083637177
5444.080272193049,1297482.0073260295
5441.696592219333,1301910.449969368
5439.311338233564,1306780.3755404756
5436.924510235741,1310424.451427231
5434.536108225864,1303768.881138826
5432.146132203934,1309070.6432896645
5429.754582169949,1308021.3754609912
5427.36145812391,1308978.625345014
5424.966760065816,1306898.570033207
5422.57048799567,1307440.3948591826
5420.172641913468,1308397.6647300066
5417.773221819214,1300659.5077175845
5415.3722277129045,1305601.3005034653
5412.969659594542,1310447.610528946
5410.565517464124,1315671.7443647827
5408.1598013216535,1319100.4226744385
5405.752511167128,1310402.4362713473
5403.343647000549,1318175.4594186002
5400.933208821916,1320845.8987927295
5398.521196631229,1311126.509683759
5396.107610428488,1321122.2322310994
5393.6924502136935,1316597.9124045344
5391.275715986844,1311397.6727477594
5388.857407747942,1308774.5327691534
5386.437525496985,1308526.6749793568
5384.016069233974,1312097.2376877498
5381.593038958908,1320893.6567037147
5379.16843467179,1320016.1916236104
5376.742256372617,1327087.81182685
5374.31450406139,1318756.38986163
5371.885177738109,1314574.7743765705
5369.454277402773,1323172.1547197404
5367.021803055384,1332612.3568397702
5364.587754695941,1324021.2608679829
5362.152132324445,1318004.4070607384
5359.714935940893,1336208.4972263114
5357.276165545289,1320512.5497510256
5354.83582113763,1347025.0787562933
5352.393902717917,1330936.2663727112
5349.950410286148,1326538.5684882249
5347.505343842329,1328785.532541742
5345.058703386453,1333496.3713266551
5342.610488918524,1343530.6186937075
5340.160700438541,1343409.1280883476
5337.709337946504,1340306.0805404366
5335.256401442412,1348728.1564017604
5332.801890926268,1352947.8740033123
5330.345806398069,1346952.7335766272
5327.888147857816,1348970.5992904042
5325.42891530551,1355252.3647130306
5322.968108741148,1353481.5353103718
5320.505728164733,1388378.090897005
5318.041773576265,1350609.9723047265
5315.576244975741,1352320.5964802844
5313.109142363164,1354220.5730328513
5310.640465738534,1351035.78581106
5308.170215101847,1359336.3046638665
5305.698390453109,1350577.5969885048
5303.224991792316,1349146.454842238
5300.750019119469,1365595.3848021913
5298.273472434568,1355395.192983423
5295.795351737614,1366290.404612216
5293.315657028605,1359159.6192377375
5290.834388307541,1353954.0698588178
5288.351545574424,1355247.9911448606
5285.8671288292535,1367419.6258204663
5283.381138072028,1350811.1638189012
5280.89357330275,1367672.3521887625
5278.404434521417,1353935.6636656187
5275.9137217280295,1363655.558290203
5273.421434922589,1365586.3629823504
5270.927574105093,1367765.2410305694
5268.432139275545,1363760.7039449278
5265.935130433941,1355605.8658377642
5263.436547580284,1366386.307392224
5260.9363907145735,1354089.173118497
5258.434659836808,1355692.1911636163
5255.931354946989,1361320.0290133883
5253.426476045116,1360324.7276031645
5250.920023131189,1367037.2462122294
5248.411996205208,1364940.2124404241
5245.902395267174,1369072.8585555276
5243.391220317085,1354472.9043717217
5240.878471354941,1359608.2922232128
5238.364148380744,1354971.1646743168
5235.848251394493,1341089.4184545856
5233.330780396189,1344098.434678734
5230.811735385829,1357684.759096614
5228.291116363416,1343141.6737296253
5225.768923328949,1342732.0943821312
5223.245156282428,1341945.0881159932
5220.719815223854,1325512.211046048
5218.192900153224,1329121.2283962655
5215.66441107054,1337384.439000326
5213.134347975803,1326579.9950114463
5210.602710869014,1331515.8559362676
5208.069499750168,1328946.6517565236
5205.534714619269,1333322.7410955979
5202.998355476317,1335766.5273719958
5200.46042232131,1328020.1501525985
5197.920915154248,1337198.9250568538
5195.379833975133,1357751.8089555004
5192.837178783964,1343288.4511032768
5190.292949580742,1396648.7508447354
5187.747146365465,1362952.4147602478
5185.199769138134,1373664.8737318544
5182.650817898748,1373629.8165180583
5180.100292647309,1378229.7970654594
5177.548193383816,1376384.7618042063
5174.99452010827,1395972.022383788
5172.439272820668,1403099.620761469
5169.882451521013,1394202.621957766
5167.324056209304,1405145.6294777447
5164.7640868855415,1411468.2300858216
5162.202543549724,1407984.202422646
5159.639426201853,1420450.5367822552
5157.074734841928,1428277.569691423
5154.508469469949,1435694.9931305249
5151.940630085917,1429514.018117538
5149.371216689829,1452848.9958534038
5146.800229281688,1440200.5941677764
5144.227667861493,1490854.9778480937
5141.6535324292445,1455919.572280625
5139.077822984941,1476797.1112279068
5136.500539528584,1466151.2618301818
5133.921682060173,1474894.3749671301
5131.341250579709,1490776.9435830654
5128.75924508719,1487385.4880346677
5126.175665582616,1509505.3672632393
5123.590512065989,1512685.8220012733
5121.003784537308,1498004.848150494
5118.415482996574,1507327.4911021409
5115.825607443784,1536389.0204436092
5113.234157878941,1531966.7949899759
5110.6411343020445,1533242.465544653
5108.046536713093,1521539.5464566473
5105.450365112089,1539546.0887959662
5102.85261949903,1557808.528076694
5100.253299873916,1547170.096507176
5097.652406236749,1557355.41392048
5095.049938587528,1559126.588950746
5092.445896926254,1576435.6192738048
5089.840281252924,1566724.0211293837
5087.233091567541,1584078.4960402641
5084.624327870104,1584285.4220900126
5082.0139901606135,1585592.6440930702
5079.402078439069,1603577.8156197635
5076.7885927054695,1586264.7920616593
5074.173532959816,1598437.2532168839
5071.556899202109,1605231.8772579483
5068.938691432349,1619288.6793596838
5066.318909650534,1631125.7317389254
5063.697553856664,1619992.2846977147
5061.0746240507415,1632890.5446625662
5058.450120232764,1639122.9219432257
5055.8240424027335,1650045.121758337
5053.196390560648,1641910.7931302327
5050.567164706509,1648637.8455092937
5047.936364840316,1656184.461435111
5045.303990962069,1666415.1677014148
5042.670043071768,1671604.2445216447
5040.034521169413,1675609.4753965626
5037.397425255004,1667892.933252598
5034.758755328541,1682865.3517372785
5032.118511390025,1674995.247047026
5029.476693439454,1710131.1608127109
5026.833301476828,1675335.473430146
5024.188335502149,1673679.4818870265
5021.541795515416,1682927.4329787837
5018.89368151663,1711275.090171274
5016.243993505788,1684514.047467543
5013.592731482893,1694443.4172863793
5010.939895447944,1694823.0371292736
5008.285485400941,1705465.5458025245
5005.629501341884,1689937.7311987989
5002.971943270773,1690731.9188455893
5000.3128111876085,1689063.4529012986
4997.652105092389,1669278.68547627
4994.989824985116,1682830.626385472
4992.32597086579,1657210.969549435
4989.660542734408,1663764.2608904382
4986.993540590974,1671356.83887902
4984.324964435484,1645366.1401888626
4981.654814267941,1639013.2375282021
4978.983090088344,1632774.4764312794
4976.309791896693,1625829.5121907059
4973.634919692988,1621946.1773560995
4970.95847347723,1613146.659527904
4968.2804532494165,1592404.816734318
4965.60085900955,1592132.1806799946
4962.919690757628,1598739.0292837226
4960.2369484936535,1592024.056137681
4957.552632217625,1586006.999480645
4954.866741929542,1592887.2306214466
4952.179277629404,1613853.3839005793
4949.490239317212,1586518.7078944764
4946.799626992968,1571322.2738925365
4944.1074406566695,1576852.4298302878
4941.413680308316,1584070.052529457
4938.718345947909,1578788.3886543189
4936.021437575448,1584366.3837731173
4933.3229551909335,1585861.128397573
4930.622898794364,1593893.7061469364
4927.921268385741,1593117.0917428457
4925.218063965064,1584662.2847916575
4922.513285532333,1589450.4556884903
4919.806933087549,1586651.101985017
4917.0990066307095,1595027.9619433694
4914.389506161816,1576270.3778074395
4911.678431680869,1612835.5637670727
4908.9657831878685,1582985.0349244426
4906.251560682814,1588108.3954804381
4903.535764165704,1591958.3743558908
4900.818393636541,1595761.155138787
4898.099449095324,1575308.8409384761
4895.378930542053,1582054.5460144102
4892.656837976729,1579383.544588084
4889.933171399349,1609081.600540281
4887.207930809916,1567435.2790206738
4884.48111620843,1562294.1320562959
4881.752727594889,1562591.7105297833
4879.022764969293,1551565.0703241855
4876.291228331644,1542075.3166631812
4873.558117681941,1530713.3109686594
4870.823433020185,1508564.3007477082
4868.087174346373,1515909.9615421
4865.349341660509,1492208.95824915
4862.609934962589,1491441.5405592674
4859.868954252616,1476290.3979783293
4857.126399530589,1468342.4080508405
4854.382270796508,1469390.9343887912
4851.636568050373,1469778.4982865958
4848.889291292184,1451443.507150922
4846.140440521941,1439262.9738457636
4843.390015739644,1445724.0351899469
4840.638016945294,1475286.4186991141
4837.884444138888,1458684.9931753299
4835.129297320429,1482439.730233407
4832.372576489916,1472178.919801452
4829.614281647349,1487976.3170221767
4826.854412792728,1490830.3939727736
4824.092969926053,1502968.0737153946
4821.329953047324,1504356.2066789786
4818.565362156542,1536525.6137884744
4815.799197253705,1540252.3365535708
4813.0314583388135,1578483.9357172884
4810.262145411868,1569454.5784918375
4807.491258472869,1598567.4992794832
4804.718797521817,1596200.8200919263
4801.944762558709,1618733.4191879623
4799.169153583548,1657836.6315821777
4796.391970596333,1648317.6624611204
4793.613213597064,1677124.7556151967
4790.832882585742,1707691.2180696498
4788.050977562365,1705958.286950757
4785.267498526933,1735596.2601047375
4782.482445479448,1728832.834176636
4779.695818419909,1755106.8868850924
4776.907617348316,1756096.9973152976
4774.117842264669,1776984.587334022
4771.326493168968,1798380.6778265606
4768.533570061213,1812636.2456882265
4765.739072941405,1816729.587272646
4762.943001809541,1850334.9920143664
4760.145356665625,1834670.0371677908
4757.346137509653,1868474.1925277489
4754.545344341628,1910645.9708291248
4751.742977161549,1892622.5943024282
4748.939035969416,1887344.77303286
4746.133520765229,1902686.9146334955
4743.326431548989,1888953.4577823372
4740.517768320693,1916938.8944277945
4737.707531080345,1906596.4588344675
4734.895719827941,1928208.3876289523
4732.0823345634835,1936132.0744628063
4729.267375286973,1928084.5443692494
4726.450841998409,1939121.559311064
4723.63273469779,1956168.0351182695
4720.813053385116,1951430.31001927
4717.991798060389,1957228.5781574375
4715.1689687236085,1959917.8240827017
4712.344565374773,1970636.029589757
4709.518588013884,1960699.803341497
4706.691036640941,1984307.6575834602
4703.861911255944,1972496.8721238337
4701.031211858894,2013789.021133431
4698.198938449788,1994023.7865595333
4695.365091028629,2012226.6030066407
4692.529669595416,1985342.6934347865
4689.692674150148,1988994.0526055084
4686.8541046928285,2007648.8701226746
4684.013961223453,2009436.5733335037
4681.172243742024,2001869.9890554673
4678.328952248541,2022292.6540699562
4675.484086743004,2027377.2587880758
4672.637647225413,2074731.3046451292
4669.789633695768,2033635.9264461247
4666.940046154069,2038902.2131142055
4664.088884600315,2036865.139123871
4661.236149034509,2054504.1215441038
4658.381839456648,2042351.5860361406
4655.525955866733,2124290.7086052117
4652.668498264764,2061219.4111302516
4649.809466650741,2058434.8564002945
4646.948861024664,2057499.0056274908
4644.086681386533,2063386.664898973
4641.222927736348,2032099.927141284
4638.357600074109,2053169.8355807688
4635.490698399816,2058946.8294314055
4632.6222227134695,2066392.9344596558
4629.752173015068,2049203.4754738018
4626.880549304613,2068402.6383800942
4624.007351582104,2104571.2882667026
4621.132579847541,2062063.082096456
4618.256234100924,2061448.6842490847
4615.378314342253,2057878.9042892759
4612.498820571528,2065329.0717421887
4609.6177527887485,2071832.105642905
4606.735110993916,2061919.0500876743
