Wavelength(A),Weight
5.170792079207920324e+03,6.830374484448002992e-01
5.171177117711771643e+03,6.827189698566314968e-01
5.171562156215621144e+03,6.824009913878222866e-01
5.171947194719471554e+03,6.820830129190122992e-01
5.172332233223321964e+03,6.817658931680506962e-01
5.172717271727172374e+03,6.814489099020450968e-01
5.173102310231022784e+03,6.811321775823740987e-01
5.173487348734873194e+03,6.808161387380577967e-01
5.173872387238723604e+03,6.805000998937413836e-01
5.174257425742574014e+03,6.801846816444960808e-01
5.174642464246424424e+03,6.798695710406705839e-01
5.175027502750274834e+03,6.795545313777054952e-01
5.175412541254125244e+03,6.792404139459258250e-01
5.175797579757975655e+03,6.789262965141460437e-01
5.176182618261826065e+03,6.786126175811797445e-01
5.176567656765676475e+03,6.782994246950910799e-01
5.176952695269526885e+03,6.779862318090023043e-01
5.177337733773377295e+03,6.776738690303462098e-01
5.177722772277227705e+03,6.773616225208093367e-01
5.178107810781078115e+03,6.770496496191957814e-01
5.178492849284928525e+03,6.767383802808133453e-01
5.178877887788778935e+03,6.764271109424310202e-01
5.179262926292629345e+03,6.761164705749854731e-01
5.179647964796479755e+03,6.758061223237492587e-01
5.180033003300330165e+03,6.754958561671142725e-01
5.180418041804180575e+03,6.751864656862263114e-01
5.180803080308030985e+03,6.748770752053383504e-01
5.181188118811881395e+03,6.745681484135311878e-01
5.181573157315731805e+03,6.742597070038612861e-01
5.181958195819581306e+03,6.739512655941920505e-01
5.182343234323432625e+03,6.736436414069606471e-01
5.182728272827282126e+03,6.733361167532330160e-01
5.183113311331133445e+03,6.730289065188367337e-01
5.183498349834982946e+03,6.727224502803179629e-01
5.183883388338834266e+03,6.724159940417977488e-01
5.184268426842683766e+03,6.721101999764430568e-01
5.184653465346535086e+03,6.718046935764778738e-01
5.185038503850384586e+03,6.714992797907572974e-01
5.185423542354234996e+03,6.711946995332245258e-01
5.185808580858085406e+03,6.708901192756917542e-01
5.186193619361935816e+03,6.705861049537268359e-01
5.186578657865786226e+03,6.702826501362437739e-01
5.186963696369636637e+03,6.699791953187606008e-01
5.187348734873487047e+03,6.696765571504744718e-01
5.187733773377337457e+03,6.693740039961425525e-01
5.188118811881187867e+03,6.690717597368921465e-01
5.188503850385038277e+03,6.687702076314351318e-01
5.188888888888888687e+03,6.684686555259781171e-01
5.189273927392739097e+03,6.681678933254948660e-01
5.189658965896589507e+03,6.678674515282340129e-01
5.190044004400439917e+03,6.675671106697407264e-01
5.190429042904290327e+03,6.672675520866964138e-01
5.190814081408140737e+03,6.669679935036522123e-01
5.191199119911991147e+03,6.666689943257065876e-01
5.191584158415841557e+03,6.663705174652287955e-01
5.191969196919691967e+03,6.660720406047508924e-01
5.192354235423542377e+03,6.657745051612324882e-01
5.192739273927392787e+03,6.654770515800583208e-01
5.193124312431243197e+03,6.651798788790366235e-01
5.193509350935093607e+03,6.648832952806355001e-01
5.193894389438944017e+03,6.645867116822343768e-01
5.194279427942794428e+03,6.642910428013615309e-01
5.194664466446644838e+03,6.639957196404994155e-01
5.195049504950495248e+03,6.637005170036627266e-01
5.195434543454345658e+03,6.634061312518869657e-01
5.195819581958196068e+03,6.631117455001113159e-01
5.196204620462045568e+03,6.628178415659577993e-01
5.196589658965896888e+03,6.625243624602431547e-01
5.196974697469746388e+03,6.622308833545298423e-01
5.197359735973597708e+03,6.619386966082272394e-01
5.197744774477447208e+03,6.616466007618234668e-01
5.198129812981298528e+03,6.613547894131497351e-01
5.198514851485148029e+03,6.610635374159491429e-01
5.198899889988999348e+03,6.607722854187472183e-01
5.199284928492848849e+03,6.604818226758979449e-01
5.199669966996699259e+03,6.601916372386309462e-01
5.200055005500549669e+03,6.599016321188276857e-01
5.200440044004400079e+03,6.596127089038074098e-01
5.200825082508250489e+03,6.593237856887871340e-01
5.201210121012100899e+03,6.590353146619790659e-01
5.201595159515951309e+03,6.587472200641015796e-01
5.201980198019801719e+03,6.584591254662240933e-01
5.202365236523652129e+03,6.581722683533933749e-01
5.202750275027502539e+03,6.578854783331254952e-01
5.203135313531352949e+03,6.575990871325919640e-01
5.203520352035203359e+03,6.573134319652267354e-01
5.203905390539053769e+03,6.570277767978615069e-01
5.204290429042904179e+03,6.567427362224577125e-01
5.204675467546754589e+03,6.564578958550414400e-01
5.205060506050604999e+03,6.561732964522225542e-01
5.205445544554455410e+03,6.558899894958815091e-01
5.205830583058305820e+03,6.556066825395403530e-01
5.206215621562156230e+03,6.553238899714135535e-01
5.206600660066006640e+03,6.550415015654550421e-01
5.206985698569857050e+03,6.547591131594965308e-01
5.207370737073707460e+03,6.544775898554647808e-01
5.207755775577557870e+03,6.541960999233175089e-01
5.208140814081408280e+03,6.539151900530595363e-01
5.208525852585258690e+03,6.536352862276411102e-01
5.208910891089109100e+03,6.533553824022226841e-01
5.209295929592959510e+03,6.530760807962160408e-01
5.209680968096809011e+03,6.527969605276536802e-01
5.210066006600660330e+03,6.525180307595170870e-01
5.210451045104509831e+03,6.522400217434459746e-01
5.210836083608361150e+03,6.519620127273734189e-01
5.211221122112210651e+03,6.516847693666005803e-01
5.211606160616061970e+03,6.514080935811471518e-01
5.211991199119911471e+03,6.511314177956949445e-01
5.212376237623762790e+03,6.508554950760622182e-01
5.212761276127612291e+03,6.505795899720056008e-01
5.213146314631463611e+03,6.503042260333047331e-01
5.213531353135313111e+03,6.500297450486092199e-01
5.213916391639163521e+03,6.497552640639130406e-01
5.214301430143013931e+03,6.494816807111730705e-01
5.214686468646864341e+03,6.492083463366400409e-01
5.215071507150714751e+03,6.489351519158476078e-01
5.215456545654565161e+03,6.486625711383797732e-01
5.215841584158415571e+03,6.483899903609118276e-01
5.216226622662265981e+03,6.481184475731920358e-01
5.216611661166116392e+03,6.478476303705388295e-01
5.216996699669966802e+03,6.475768131678857342e-01
5.217381738173817212e+03,6.473068633407992323e-01
5.217766776677667622e+03,6.470369210126371007e-01
5.218151815181518032e+03,6.467673399643452115e-01
5.218536853685368442e+03,6.464983139257091116e-01
5.218921892189218852e+03,6.462292878870730117e-01
5.219306930693069262e+03,6.459617052756332356e-01
5.219691969196919672e+03,6.456944899879603073e-01
5.220077007700770082e+03,6.454274190560305158e-01
5.220462046204620492e+03,6.451609255470737159e-01
5.220847084708470902e+03,6.448944320381168049e-01
5.221232123212321312e+03,6.446287009295960102e-01
5.221617161716171722e+03,6.443634720659121573e-01
5.222002200220022132e+03,6.440982519751218272e-01
5.222387238723872542e+03,6.438345583678068973e-01
5.222772277227722952e+03,6.435708647604920785e-01
5.223157315731573362e+03,6.433074568981953512e-01
5.223542354235423772e+03,6.430444626667989327e-01
5.223927392739273273e+03,6.427814684354030694e-01
5.224312431243124593e+03,6.425198186152721869e-01
5.224697469746974093e+03,6.422584812287467360e-01
5.225082508250825413e+03,6.419973980527581281e-01
5.225467546754674913e+03,6.417372469820776804e-01
5.225852585258526233e+03,6.414770959113960114e-01
5.226237623762375733e+03,6.412173583186209225e-01
5.226622662266227053e+03,6.409578772352857445e-01
5.227007700770076553e+03,6.406984362359333662e-01
5.227392739273926964e+03,6.404409593516782184e-01
5.227777777777777374e+03,6.401834824674231816e-01
5.228162816281627784e+03,6.399263369290364434e-01
5.228547854785478194e+03,6.396696436329835089e-01
5.228932893289328604e+03,6.394129503369306855e-01
5.229317931793179014e+03,6.391570031806963481e-01
5.229702970297029424e+03,6.389012135141814985e-01
5.230088008800879834e+03,6.386458575115436798e-01
5.230473047304730244e+03,6.383919651244910343e-01
5.230858085808580654e+03,6.381380727374383888e-01
5.231243124312431064e+03,6.378845791994427472e-01
5.231628162816281474e+03,6.376313184737926187e-01
5.232013201320131884e+03,6.373781022709084088e-01
5.232398239823982294e+03,6.371261401259303847e-01
5.232783278327832704e+03,6.368741779809523607e-01
5.233168316831683114e+03,6.366228825135024083e-01
5.233553355335533524e+03,6.363724454478368875e-01
5.233938393839383934e+03,6.361220083821713667e-01
5.234323432343234344e+03,6.358720808785330858e-01
5.234708470847084754e+03,6.356222504343285173e-01
5.235093509350935165e+03,6.353728266618324794e-01
5.235478547854785575e+03,6.351246707481927878e-01
5.235863586358635985e+03,6.348765148345529852e-01
5.236248624862486395e+03,6.346290628085036190e-01
5.236633663366336805e+03,6.343819969862648511e-01
5.237018701870187215e+03,6.341349593107831195e-01
5.237403740374037625e+03,6.338884729805984719e-01
5.237788778877888035e+03,6.336419866504138243e-01
5.238173817381737535e+03,6.333964499577826590e-01
5.238558855885588855e+03,6.331520672550878803e-01
5.238943894389438356e+03,6.329076845523944339e-01
5.239328932893289675e+03,6.326638659727391589e-01
5.239713971397139176e+03,6.324201436147405264e-01
5.240099009900990495e+03,6.321766426285195806e-01
5.240484048404839996e+03,6.319337811607713684e-01
5.240869086908691315e+03,6.316909196930220460e-01
5.241254125412540816e+03,6.314492544216805392e-01
5.241639163916391226e+03,6.312082053727297026e-01
5.242024202420241636e+03,6.309671901764628554e-01
5.242409240924092046e+03,6.307266796929368313e-01
5.242794279427942456e+03,6.304861692094108072e-01
5.243179317931792866e+03,6.302462175136198663e-01
5.243564356435643276e+03,6.300069068810589812e-01
5.243949394939493686e+03,6.297675962484980960e-01
5.244334433443344096e+03,6.295294427367129630e-01
5.244719471947194506e+03,6.292914643155715915e-01
5.245104510451044916e+03,6.290536264764152730e-01
5.245489548954895326e+03,6.288161659889034416e-01
5.245874587458745737e+03,6.285787055013914992e-01
5.246259625962596147e+03,6.283422584744559058e-01
5.246644664466446557e+03,6.281063010005104585e-01
5.247029702970296967e+03,6.278704136228676624e-01
5.247414741474147377e+03,6.276353648046967271e-01
5.247799779977997787e+03,6.274003159865259027e-01
5.248184818481848197e+03,6.271655040464948483e-01
5.248569856985698607e+03,6.269309487244485446e-01
5.248954895489549017e+03,6.266963934024022409e-01
5.249339933993399427e+03,6.264633084850149691e-01
5.249724972497249837e+03,6.262304186698640640e-01
5.250110011001100247e+03,6.259976771831258224e-01
5.250495049504950657e+03,6.257653065174191287e-01
5.250880088008801067e+03,6.255329358517124350e-01
5.251265126512651477e+03,6.253010492106014784e-01
5.251650165016500978e+03,6.250693814851794317e-01
5.252035203520352297e+03,6.248378296020793421e-01
5.252420242024201798e+03,6.246074289020654424e-01
5.252805280528053117e+03,6.243770282020504325e-01
5.253190319031902618e+03,6.241468524551890829e-01
5.253575357535753938e+03,6.239169068627082870e-01
5.253960396039603438e+03,6.236869612702284904e-01
5.254345434543454758e+03,6.234577558050964363e-01
5.254730473047304258e+03,6.232286351953303383e-01
5.255115511551155578e+03,6.229997702716515429e-01
5.255500550055005078e+03,6.227715019488466730e-01
5.255885588558855488e+03,6.225432336260413591e-01
5.256270627062705898e+03,6.223152767791388928e-01
5.256655665566556308e+03,6.220874516131059684e-01
5.257040704070406719e+03,6.218597131829990410e-01
5.257425742574257129e+03,6.216327084919405221e-01
5.257810781078107539e+03,6.214057038008820033e-01
5.258195819581957949e+03,6.211789898296445900e-01
5.258580858085808359e+03,6.209525567786837730e-01
5.258965896589658769e+03,6.207261237277229560e-01
5.259350935093509179e+03,6.205000844821375594e-01
5.259735973597359589e+03,6.202740835060400748e-01
5.260121012101209999e+03,6.200482809188050393e-01
5.260506050605060409e+03,6.198229111799971047e-01
5.260891089108910819e+03,6.195975414411892812e-01
5.261276127612761229e+03,6.193724766750058341e-01
5.261661166116611639e+03,6.191475321968297196e-01
5.262046204620462049e+03,6.189226368836933112e-01
5.262431243124312459e+03,6.186981021141816361e-01
5.262816281628162869e+03,6.184735673446700721e-01
5.263201320132013279e+03,6.182492339801443082e-01
5.263586358635863689e+03,6.180250844114254516e-01
5.263971397139714099e+03,6.178009348427064840e-01
5.264356435643564510e+03,6.175771663030324987e-01
5.264741474147414920e+03,6.173534283397634770e-01
5.265126512651265330e+03,6.171297682362745229e-01
5.265511551155115740e+03,6.169062672375540402e-01
5.265896589658965240e+03,6.166827662388338904e-01
5.266281628162816560e+03,6.164594394036876368e-01
5.266666666666666060e+03,6.162361765192300167e-01
5.267051705170517380e+03,6.160129674852603543e-01
5.267436743674366880e+03,6.157901056150822949e-01
5.267821782178218200e+03,6.155672437449031253e-01
5.268206820682067701e+03,6.153443841161688743e-01
5.268591859185919020e+03,6.151215264188902854e-01
5.268976897689768521e+03,6.148986687216129177e-01
5.269361936193618931e+03,6.146760706298930454e-01
5.269746974697469341e+03,6.144534891087408690e-01
5.270132013201319751e+03,6.142310369501435829e-01
5.270517051705170161e+03,6.140088327364433551e-01
5.270902090209020571e+03,6.137866285227431273e-01
5.271287128712870981e+03,6.135641922048727936e-01
5.271672167216721391e+03,6.133416767403696568e-01
5.272057205720571801e+03,6.131192193111349997e-01
5.272442244224422211e+03,6.128970944686310540e-01
5.272827282728272621e+03,6.126749696261272193e-01
5.273212321232123031e+03,6.124529296497059905e-01
5.273597359735973441e+03,6.122309587094246774e-01
5.273982398239823851e+03,6.120089877691432534e-01
5.274367436743674261e+03,6.117868097910679204e-01
5.274752475247524671e+03,6.115646218950144819e-01
5.275137513751375081e+03,6.113425710160005355e-01
5.275522552255225492e+03,6.111207667676576971e-01
5.275907590759075902e+03,6.108989625193147477e-01
5.276292629262926312e+03,6.106770417870666101e-01
5.276677667766776722e+03,6.104550842704272728e-01
5.277062706270627132e+03,6.102331135733904954e-01
5.277447744774477542e+03,6.100110751244856022e-01
5.277832783278327952e+03,6.097890366755808200e-01
5.278217821782178362e+03,6.095672116908017468e-01
5.278602860286028772e+03,6.093455505774727499e-01
5.278987898789879182e+03,6.091238894641436419e-01
5.279372937293729592e+03,6.089016360289397634e-01
5.279757975797580002e+03,6.086793633738520892e-01
5.280143014301429503e+03,6.084571350179620586e-01
5.280528052805280822e+03,6.082349816299431611e-01
5.280913091309130323e+03,6.080128282419252628e-01
5.281298129812981642e+03,6.077909071824462162e-01
5.281683168316831143e+03,6.075690538497382498e-01
5.282068206820682462e+03,6.073470227386430498e-01
5.282453245324531963e+03,6.071241658182715550e-01
5.282838283828383283e+03,6.069013088978990611e-01
5.283223322332232783e+03,6.066786706163236342e-01
5.283608360836083193e+03,6.064561906593931573e-01
5.283993399339933603e+03,6.062337107024625693e-01
5.284378437843784013e+03,6.060111116182835822e-01
5.284763476347634423e+03,6.057885104563036638e-01
5.285148514851484833e+03,6.055656244815099676e-01
5.285533553355335243e+03,6.053422849159389996e-01
5.285918591859185653e+03,6.051189453503680316e-01
5.286303630363036063e+03,6.048959054189229079e-01
5.286688668866886474e+03,6.046729458241637545e-01
5.287073707370736884e+03,6.044498695706738145e-01
5.287458745874587294e+03,6.042263005646348883e-01
5.287843784378437704e+03,6.040027315585959622e-01
5.288228822882288114e+03,6.037789384749270294e-01
5.288613861386138524e+03,6.035549924151838441e-01
5.288998899889988934e+03,6.033310463554406589e-01
5.289383938393839344e+03,6.031074824968102321e-01
5.289768976897689754e+03,6.028839197333120126e-01
5.290154015401540164e+03,6.026599006437436401e-01
5.290539053905390574e+03,6.024351970650697607e-01
5.290924092409240984e+03,6.022104934863958814e-01
5.291309130913091394e+03,6.019858370936947978e-01
5.291694169416941804e+03,6.017611922875847341e-01
5.292079207920792214e+03,6.015365949782248700e-01
5.292464246424642624e+03,6.013121810590943417e-01
5.292849284928493034e+03,6.010877671399639244e-01
